,FIRMS_18_lat,FIRMS_18_lng,FIRMS_18_cf,FIRMS_18_aq,dist_between,no,postal_code
25479,-33.95057,151.21495,h,2/11/2018,12.53396806,22290,2133
25480,-33.95057,151.21495,h,2/11/2018,12.96444982,22291,2133
25481,-33.95057,151.21495,h,2/11/2018,7.64972815,22292,2010
25482,-33.95057,151.21495,h,2/11/2018,7.609054923,22293,2010
25483,-33.95057,151.21495,h,2/11/2018,7.453414768,22294,2010
25484,-33.95057,151.21495,h,2/11/2018,8.268576712,22295,2010
25485,-33.95057,151.21495,h,2/11/2018,6.999364153,22296,2008
25486,-33.95057,151.21495,h,2/11/2018,6.855906354,22297,2008
25487,-33.95057,151.21495,h,2/11/2018,11.1489365,22305,2030
25488,-33.95057,151.21495,h,2/11/2018,13.30211016,22306,2047
25489,-33.95057,151.21495,h,2/11/2018,12.45347959,22307,2047
25490,-33.95057,151.21495,h,2/11/2018,9.20267866,22308,2203
25491,-33.95057,151.21495,h,2/11/2018,8.443097845,22310,2206
25492,-33.95057,151.21495,h,2/11/2018,0.949537716,22315,2036
25493,-33.95057,151.21495,h,2/11/2018,9.00774872,22319,2011
25494,-33.95057,151.21495,h,2/11/2018,8.880813602,22320,2011
25495,-33.95057,151.21495,h,2/11/2018,6.103103125,22324,2043
25496,-33.95057,151.21495,h,2/11/2018,5.570872874,22325,2043
25497,-33.95057,151.21495,h,2/11/2018,12.14846919,22335,2046
25498,-33.95057,151.21495,h,2/11/2018,14.95886811,22349,2066
25499,-33.95057,151.21495,h,2/11/2018,13.37742022,22350,2065
25500,-33.95057,151.21495,h,2/11/2018,13.79677138,22351,2065
25501,-33.95057,151.21495,h,2/11/2018,1.10153124,22361,2036
25502,-33.95057,151.21495,h,2/11/2018,14.55957432,22363,2110
25503,-33.95057,151.21495,h,2/11/2018,14.73074512,22364,2110
25504,-33.95057,151.21495,h,2/11/2018,14.3536803,22365,2111
25505,-33.95057,151.21495,h,2/11/2018,11.31028242,22366,2220
25506,-33.95057,151.21495,h,2/11/2018,11.42466148,22367,2220
25507,-33.95057,151.21495,h,2/11/2018,14.47061238,22368,2232
25508,-33.95057,151.21495,h,2/11/2018,14.64682047,22369,2232
25509,-33.95057,151.21495,h,2/11/2018,2.599818308,22380,2032
25510,-33.95057,151.21495,h,2/11/2018,2.78950021,22381,2032
25511,-33.95057,151.21495,h,2/11/2018,10.51801889,22382,2208
25512,-33.95057,151.21495,h,2/11/2018,10.68148555,22383,2208
25513,-33.95057,151.21495,h,2/11/2018,7.493683038,22384,2217
25514,-33.95057,151.21495,h,2/11/2018,14.86525231,22385,2066
25515,-33.95057,151.21495,h,2/11/2018,11.89340054,22395,2060
25516,-33.95057,151.21495,h,2/11/2018,9.42877591,22396,2040
25517,-33.95057,151.21495,h,2/11/2018,8.672102733,22397,2040
25518,-33.95057,151.21495,h,2/11/2018,9.395299208,22400,2040
25519,-33.95057,151.21495,h,2/11/2018,9.451539094,22401,2040
25520,-33.95057,151.21495,h,2/11/2018,9.138195565,22402,2040
25521,-33.95057,151.21495,h,2/11/2018,9.301399039,22403,2040
25522,-33.95057,151.21495,h,2/11/2018,10.0428591,22404,2040
25523,-33.95057,151.21495,h,2/11/2018,4.362221839,22405,2036
25524,-33.95057,151.21495,h,2/11/2018,14.13630061,22406,2066
25525,-33.95057,151.21495,h,2/11/2018,13.88631495,22407,2066
25526,-33.95057,151.21495,h,2/11/2018,14.41478103,22408,2066
25527,-33.95057,151.21495,h,2/11/2018,4.304313117,22411,2036
25528,-33.95057,151.21495,h,2/11/2018,2.464982409,22416,2035
25529,-33.95057,151.21495,h,2/11/2018,3.959923226,22417,2035
25530,-33.95057,151.21495,h,2/11/2018,2.199468259,22418,2035
25531,-33.95057,151.21495,h,2/11/2018,1.898064866,22419,2035
25532,-33.95057,151.21495,h,2/11/2018,2.805653122,22420,2035
25533,-33.95057,151.21495,h,2/11/2018,7.729777896,22421,2204
25534,-33.95057,151.21495,h,2/11/2018,6.765911661,22422,2204
25535,-33.95057,151.21495,h,2/11/2018,7.980142698,22423,2204
25536,-33.95057,151.21495,h,2/11/2018,6.614628443,22424,2204
25537,-33.95057,151.21495,h,2/11/2018,7.989168222,22425,2204
25538,-33.95057,151.21495,h,2/11/2018,7.888686169,22426,2204
25539,-33.95057,151.21495,h,2/11/2018,7.790881822,22427,2204
25540,-33.95057,151.21495,h,2/11/2018,2.42983203,22433,2020
25541,-33.95057,151.21495,h,2/11/2018,1.954033486,22434,2036
25542,-33.95057,151.21495,h,2/11/2018,2.365542084,22435,2036
25543,-33.95057,151.21495,h,2/11/2018,1.628640394,22436,2036
25544,-33.95057,151.21495,h,2/11/2018,12.10669937,22437,2060
25545,-33.95057,151.21495,h,2/11/2018,12.04460708,22438,2060
25546,-33.95057,151.21495,h,2/11/2018,10.0042126,22443,2000
25547,-33.95057,151.21495,h,2/11/2018,11.59973403,22444,2061
25548,-33.95057,151.21495,h,2/11/2018,14.89482997,22445,2228
25549,-33.95057,151.21495,h,2/11/2018,7.216097696,22446,2217
25550,-33.95057,151.21495,h,2/11/2018,6.64697537,22447,2217
25551,-33.95057,151.21495,h,2/11/2018,12.27066848,22448,2223
25552,-33.95057,151.21495,h,2/11/2018,13.88338421,22449,2088
25553,-33.95057,151.21495,h,2/11/2018,12.48917334,22450,2088
25554,-33.95057,151.21495,h,2/11/2018,13.37328435,22451,2088
25555,-33.95057,151.21495,h,2/11/2018,13.15082054,22452,2088
25556,-33.95057,151.21495,h,2/11/2018,13.58665126,22453,2088
25557,-33.95057,151.21495,h,2/11/2018,14.7980684,22454,2088
25558,-33.95057,151.21495,h,2/11/2018,13.48410207,22455,2088
25559,-33.95057,151.21495,h,2/11/2018,13.77688815,22456,2088
25560,-33.95057,151.21495,h,2/11/2018,14.49424957,22463,2065
25561,-33.95057,151.21495,h,2/11/2018,12.48549964,22466,2089
25562,-33.95057,151.21495,h,2/11/2018,13.6101649,22467,2089
25563,-33.95057,151.21495,h,2/11/2018,12.45238517,22468,2089
25564,-33.95057,151.21495,h,2/11/2018,12.59704345,22469,2089
25565,-33.95057,151.21495,h,2/11/2018,13.35976634,22470,2089
25566,-33.95057,151.21495,h,2/11/2018,6.005695778,22471,2042
25567,-33.95057,151.21495,h,2/11/2018,9.561017736,22473,2026
25568,-33.95057,151.21495,h,2/11/2018,12.23626283,22487,2060
25569,-33.95057,151.21495,h,2/11/2018,11.94595835,22488,2060
25570,-33.95057,151.21495,h,2/11/2018,13.93743201,22495,2066
25571,-33.95057,151.21495,h,2/11/2018,12.62504175,22496,2223
25572,-33.95057,151.21495,h,2/11/2018,13.08089923,22497,2223
25573,-33.95057,151.21495,h,2/11/2018,13.85374383,22498,2223
25574,-33.95057,151.21495,h,2/11/2018,12.50356447,22499,2223
25575,-33.95057,151.21495,h,2/11/2018,7.244778762,22501,2021
25576,-33.95057,151.21495,h,2/11/2018,7.479527705,22502,2021
25577,-33.95057,151.21495,h,2/11/2018,11.54371381,22513,2222
25578,-33.95057,151.21495,h,2/11/2018,8.077895347,22514,2049
25579,-33.95057,151.21495,h,2/11/2018,8.199343056,22515,2049
25580,-33.95057,151.21495,h,2/11/2018,8.730806058,22524,2009
25581,-33.95057,151.21495,h,2/11/2018,4.071967027,22528,2031
25582,-33.95057,151.21495,h,2/11/2018,5.635090695,22529,2031
25583,-33.95057,151.21495,h,2/11/2018,5.00931663,22530,2031
25584,-33.95057,151.21495,h,2/11/2018,5.098597621,22531,2031
25585,-33.95057,151.21495,h,2/11/2018,4.660805554,22532,2031
25586,-33.95057,151.21495,h,2/11/2018,4.371400661,22533,2031
25587,-33.95057,151.21495,h,2/11/2018,6.417983727,22534,2016
25588,-33.95057,151.21495,h,2/11/2018,6.779283175,22535,2016
25589,-33.95057,151.21495,h,2/11/2018,6.154478297,22536,2016
25590,-33.95057,151.21495,h,2/11/2018,6.807174229,22537,2016
25591,-33.95057,151.21495,h,2/11/2018,14.94799629,22538,2066
25592,-33.95057,151.21495,h,2/11/2018,14.76411654,22539,2210
25593,-33.95057,151.21495,h,2/11/2018,7.099631268,22540,2216
25594,-33.95057,151.21495,h,2/11/2018,13.85298896,22541,2196
25595,-33.95057,151.21495,h,2/11/2018,10.07544879,22543,2039
25596,-33.95057,151.21495,h,2/11/2018,10.23414624,22544,2039
25597,-33.95057,151.21495,h,2/11/2018,12.11393278,22545,2046
25598,-33.95057,151.21495,h,2/11/2018,9.339314714,22547,2219
25599,-33.95057,151.21495,h,2/11/2018,10.95189546,22554,2221
25600,-33.95057,151.21495,h,2/11/2018,14.33541418,22558,2065
25601,-33.95057,151.21495,h,2/11/2018,14.39928362,22559,2065
25602,-33.95057,151.21495,h,2/11/2018,13.41760494,22560,2135
25603,-33.95057,151.21495,h,2/11/2018,14.83884007,22561,2135
25604,-33.95057,151.21495,h,2/11/2018,14.4530102,22562,2135
25605,-33.95057,151.21495,h,2/11/2018,9.560254128,22563,2130
25606,-33.95057,151.21495,h,2/11/2018,10.02781251,22564,2130
25607,-33.95057,151.21495,h,2/11/2018,7.53163571,22565,2010
25608,-33.95057,151.21495,h,2/11/2018,6.723092187,22566,2010
25609,-33.95057,151.21495,h,2/11/2018,7.562450238,22567,2010
25610,-33.95057,151.21495,h,2/11/2018,7.237965768,22568,2010
25611,-33.95057,151.21495,h,2/11/2018,11.76189322,22569,2229
25612,-33.95057,151.21495,h,2/11/2018,11.25065202,22570,2229
25613,-33.95057,151.21495,h,2/11/2018,8.056796845,22575,2007
25614,-33.95057,151.21495,h,2/11/2018,11.74664081,22577,2030
25615,-33.95057,151.21495,h,2/11/2018,11.77180481,22578,2030
25616,-33.95057,151.21495,h,2/11/2018,11.35933287,22579,2030
25617,-33.95057,151.21495,h,2/11/2018,12.67848162,22582,2046
25618,-33.95057,151.21495,h,2/11/2018,5.730204512,22584,2017
25619,-33.95057,151.21495,h,2/11/2018,6.762290394,22585,2024
25620,-33.95057,151.21495,h,2/11/2018,6.203996705,22601,2205
25621,-33.95057,151.21495,h,2/11/2018,6.096369587,22602,2205
25622,-33.95057,151.21495,h,2/11/2018,13.11956537,22603,2065
25623,-33.95057,151.21495,h,2/11/2018,7.601237587,22604,2025
25624,-33.95057,151.21495,h,2/11/2018,8.614761144,22605,2011
25625,-33.95057,151.21495,h,2/11/2018,12.26451826,22606,2230
25626,-33.95057,151.21495,h,2/11/2018,4.90869272,22608,2017
25627,-33.95057,151.21495,h,2/11/2018,4.620026666,22609,2017
25628,-33.95057,151.21495,h,2/11/2018,13.07541862,22610,2046
25629,-33.95057,151.21495,h,2/11/2018,5.703702007,22612,2015
25630,-33.95057,151.21495,h,2/11/2018,5.672161823,22613,2015
25631,-33.95057,151.21495,h,2/11/2018,5.952807808,22614,2015
25632,-33.95057,151.21495,h,2/11/2018,9.354445911,22615,2218
25633,-33.95057,151.21495,h,2/11/2018,9.531434703,22617,2038
25634,-33.95057,151.21495,h,2/11/2018,8.572630501,22618,2038
25635,-33.95057,151.21495,h,2/11/2018,6.174664339,22620,2205
25636,-33.95057,151.21495,h,2/11/2018,10.43909125,22622,2193
25637,-33.95057,151.21495,h,2/11/2018,10.65938237,22623,2131
25638,-33.95057,151.21495,h,2/11/2018,10.30514593,22624,2131
25639,-33.95057,151.21495,h,2/11/2018,11.2442144,22625,2131
25640,-33.95057,151.21495,h,2/11/2018,10.9754712,22629,2041
25641,-33.95057,151.21495,h,2/11/2018,9.609653523,22632,2000
25642,-33.95057,151.21495,h,2/11/2018,12.54523678,22637,2192
25643,-33.95057,151.21495,h,2/11/2018,12.03973775,22639,2209
25644,-33.95057,151.21495,h,2/11/2018,11.13613873,22643,2221
25645,-33.95057,151.21495,h,2/11/2018,9.142293264,22644,2026
25646,-33.95057,151.21495,h,2/11/2018,7.071041472,22645,2022
25647,-33.95057,151.21495,h,2/11/2018,7.083164927,22646,2022
25648,-33.95057,151.21495,h,2/11/2018,12.75989121,22651,2134
25649,-33.95057,151.21495,h,2/11/2018,14.31742327,22653,2062
25650,-33.95057,151.21495,h,2/11/2018,8.068526071,22654,2050
25651,-33.95057,151.21495,h,2/11/2018,10.35107514,22656,2193
25652,-33.95057,151.21495,h,2/11/2018,12.72644632,22657,2229
25653,-33.95057,151.21495,h,2/11/2018,9.542085907,22661,2221
25654,-33.95057,151.21495,h,2/11/2018,6.618930158,22668,2021
25655,-33.95057,151.21495,h,2/11/2018,7.239536027,22674,2008
25656,-33.95057,151.21495,h,2/11/2018,6.121845071,22676,2031
25657,-33.95057,151.21495,h,2/11/2018,6.062041106,22677,2031
25658,-33.95057,151.21495,h,2/11/2018,14.71955682,22683,2137
25659,-33.95057,151.21495,h,2/11/2018,4.755698553,22685,2034
25660,-33.95057,151.21495,h,2/11/2018,13.86165362,22686,2090
25661,-33.95057,151.21495,h,2/11/2018,13.61726502,22687,2090
25662,-33.95057,151.21495,h,2/11/2018,13.81370903,22688,2090
25663,-33.95057,151.21495,h,2/11/2018,13.42883992,22690,2230
25664,-33.95057,151.21495,h,2/11/2018,13.11714062,22691,2230
25665,-33.95057,151.21495,h,2/11/2018,14.01411908,22692,2065
25666,-33.95057,151.21495,h,2/11/2018,8.178990895,22696,2010
25667,-33.95057,151.21495,h,2/11/2018,7.906873388,22697,2010
25668,-33.95057,151.21495,h,2/11/2018,7.936889542,22698,2010
25669,-33.95057,151.21495,h,2/11/2018,8.175683877,22699,2010
25670,-33.95057,151.21495,h,2/11/2018,8.391728753,22703,2028
25671,-33.95057,151.21495,h,2/11/2018,12.62653293,22704,2047
25672,-33.95057,151.21495,h,2/11/2018,8.927124641,22705,2203
25673,-33.95057,151.21495,h,2/11/2018,8.322422702,22706,2203
25674,-33.95057,151.21495,h,2/11/2018,8.727552083,22709,2206
25675,-33.95057,151.21495,h,2/11/2018,9.218473829,22710,2206
25676,-33.95057,151.21495,h,2/11/2018,13.00162036,22715,2136
25677,-33.95057,151.21495,h,2/11/2018,6.665599631,22716,2042
25678,-33.95057,151.21495,h,2/11/2018,7.190456427,22717,2042
25679,-33.95057,151.21495,h,2/11/2018,5.570872874,22721,2043
25680,-33.95057,151.21495,h,2/11/2018,6.295850616,22722,2043
25681,-33.95057,151.21495,h,2/11/2018,6.069948529,22723,2043
25682,-33.95057,151.21495,h,2/11/2018,6.449286811,22724,2043
25683,-33.95057,151.21495,h,2/11/2018,5.556911032,22725,2043
25684,-33.95057,151.21495,h,2/11/2018,7.959829067,22731,2037
25685,-33.95057,151.21495,h,2/11/2018,8.988170582,22745,2037
25686,-33.95057,151.21495,h,2/11/2018,7.941648275,22746,2037
25687,-33.95057,151.21495,h,2/11/2018,8.394271587,22747,2037
25688,-33.95057,151.21495,h,2/11/2018,14.28170238,22752,2065
25689,-33.95057,151.21495,h,2/11/2018,1.067675071,22757,2036
25690,-33.95057,151.21495,h,2/11/2018,14.05972334,22764,2110
25691,-33.95057,151.21495,h,2/11/2018,14.3003113,22765,2111
25692,-33.95057,151.21495,h,2/11/2018,8.753878038,22766,2193
25693,-33.95057,151.21495,h,2/11/2018,10.24428977,22767,2220
25694,-33.95057,151.21495,h,2/11/2018,11.38547272,22768,2220
25695,-33.95057,151.21495,h,2/11/2018,14.65967495,22769,2232
25696,-33.95057,151.21495,h,2/11/2018,4.854339926,22772,2033
25697,-33.95057,151.21495,h,2/11/2018,4.73725217,22773,2033
25698,-33.95057,151.21495,h,2/11/2018,3.321893683,22775,2032
25699,-33.95057,151.21495,h,2/11/2018,10.56509318,22776,2208
25700,-33.95057,151.21495,h,2/11/2018,11.25839921,22777,2061
25701,-33.95057,151.21495,h,2/11/2018,7.457912545,22778,2217
25702,-33.95057,151.21495,h,2/11/2018,13.1420883,22780,2195
25703,-33.95057,151.21495,h,2/11/2018,11.91573705,22787,2060
25704,-33.95057,151.21495,h,2/11/2018,9.813753794,22788,2040
25705,-33.95057,151.21495,h,2/11/2018,9.402390454,22789,2040
25706,-33.95057,151.21495,h,2/11/2018,9.640504976,22790,2040
25707,-33.95057,151.21495,h,2/11/2018,10.13413701,22792,2040
25708,-33.95057,151.21495,h,2/11/2018,14.80380052,22794,2066
25709,-33.95057,151.21495,h,2/11/2018,4.283876795,22795,2036
25710,-33.95057,151.21495,h,2/11/2018,3.093936308,22801,2035
25711,-33.95057,151.21495,h,2/11/2018,3.832116379,22802,2035
25712,-33.95057,151.21495,h,2/11/2018,3.420123966,22803,2035
25713,-33.95057,151.21495,h,2/11/2018,2.343417634,22804,2035
25714,-33.95057,151.21495,h,2/11/2018,7.493601427,22805,2204
25715,-33.95057,151.21495,h,2/11/2018,7.205670659,22806,2204
25716,-33.95057,151.21495,h,2/11/2018,7.077085888,22807,2204
25717,-33.95057,151.21495,h,2/11/2018,7.113705399,22808,2204
25718,-33.95057,151.21495,h,2/11/2018,6.598289703,22815,2217
25719,-33.95057,151.21495,h,2/11/2018,13.01003369,22816,2223
25720,-33.95057,151.21495,h,2/11/2018,13.96089481,22817,2223
25721,-33.95057,151.21495,h,2/11/2018,14.08216215,22818,2088
25722,-33.95057,151.21495,h,2/11/2018,12.52850896,22819,2088
25723,-33.95057,151.21495,h,2/11/2018,12.7095026,22823,2089
25724,-33.95057,151.21495,h,2/11/2018,12.94033926,22824,2089
25725,-33.95057,151.21495,h,2/11/2018,12.5882777,22825,2089
25726,-33.95057,151.21495,h,2/11/2018,7.043397124,22827,2042
25727,-33.95057,151.21495,h,2/11/2018,6.814794279,22828,2042
25728,-33.95057,151.21495,h,2/11/2018,6.714063737,22829,2042
25729,-33.95057,151.21495,h,2/11/2018,9.118343495,22833,2026
25730,-33.95057,151.21495,h,2/11/2018,14.992607,22837,2137
25731,-33.95057,151.21495,h,2/11/2018,12.54199822,22839,2060
25732,-33.95057,151.21495,h,2/11/2018,13.56040616,22844,2223
25733,-33.95057,151.21495,h,2/11/2018,13.51084086,22845,2223
25734,-33.95057,151.21495,h,2/11/2018,13.19556734,22846,2223
25735,-33.95057,151.21495,h,2/11/2018,8.034768255,22847,2021
25736,-33.95057,151.21495,h,2/11/2018,7.675223741,22848,2021
25737,-33.95057,151.21495,h,2/11/2018,14.94686149,22853,2210
25738,-33.95057,151.21495,h,2/11/2018,14.75897002,22855,2196
25739,-33.95057,151.21495,h,2/11/2018,5.179023981,22858,2031
25740,-33.95057,151.21495,h,2/11/2018,4.486529206,22859,2031
25741,-33.95057,151.21495,h,2/11/2018,6.249951303,22860,2016
25742,-33.95057,151.21495,h,2/11/2018,3.020911526,22861,2018
25743,-33.95057,151.21495,h,2/11/2018,12.59034399,22862,2196
25744,-33.95057,151.21495,h,2/11/2018,10.03412407,22863,2039
25745,-33.95057,151.21495,h,2/11/2018,12.3300568,22864,2046
25746,-33.95057,151.21495,h,2/11/2018,12.50555734,22865,2046
25747,-33.95057,151.21495,h,2/11/2018,12.70360017,22866,2046
25748,-33.95057,151.21495,h,2/11/2018,8.434222399,22870,2219
25749,-33.95057,151.21495,h,2/11/2018,7.659118767,22871,2219
25750,-33.95057,151.21495,h,2/11/2018,4.665780727,22875,2034
25751,-33.95057,151.21495,h,2/11/2018,13.47397612,22880,2135
25752,-33.95057,151.21495,h,2/11/2018,13.3986701,22881,2135
25753,-33.95057,151.21495,h,2/11/2018,7.060304929,22882,2010
25754,-33.95057,151.21495,h,2/11/2018,6.667645287,22883,2010
25755,-33.95057,151.21495,h,2/11/2018,8.361306563,22884,2000
25756,-33.95057,151.21495,h,2/11/2018,12.15054805,22885,2224
25757,-33.95057,151.21495,h,2/11/2018,11.87529655,22886,2224
25758,-33.95057,151.21495,h,2/11/2018,6.216853983,22896,2017
25759,-33.95057,151.21495,h,2/11/2018,13.24343629,22909,2065
25760,-33.95057,151.21495,h,2/11/2018,13.40764218,22910,2065
25761,-33.95057,151.21495,h,2/11/2018,8.540149571,22911,2011
25762,-33.95057,151.21495,h,2/11/2018,9.539691049,22915,2218
25763,-33.95057,151.21495,h,2/11/2018,9.09927166,22916,2038
25764,-33.95057,151.21495,h,2/11/2018,11.2557133,22919,2131
25765,-33.95057,151.21495,h,2/11/2018,13.07161054,22938,2191
25766,-33.95057,151.21495,h,2/11/2018,12.84563233,22940,2209
25767,-33.95057,151.21495,h,2/11/2018,9.688875617,22941,2207
25768,-33.95057,151.21495,h,2/11/2018,7.983174044,22942,2207
25769,-33.95057,151.21495,h,2/11/2018,11.41723597,22943,2041
25770,-33.95057,151.21495,h,2/11/2018,11.4041386,22944,2041
25771,-33.95057,151.21495,h,2/11/2018,10.68705164,22946,2221
25772,-33.95057,151.21495,h,2/11/2018,1.383375161,22949,2019
25773,-33.95057,151.21495,h,2/11/2018,5.448546291,22950,2216
25774,-33.95057,151.21495,h,2/11/2018,5.472398371,22951,2216
25775,-33.95057,151.21495,h,2/11/2018,13.8585075,22954,2062
25776,-33.95057,151.21495,h,2/11/2018,8.039105424,22955,2050
25777,-33.95057,151.21495,h,2/11/2018,13.57484424,22956,2229
25778,-33.95057,151.21495,h,2/11/2018,13.94540214,22957,2229
25779,-33.95057,151.21495,h,2/11/2018,8.4344476,22962,2218
25780,-33.95057,151.21495,h,2/11/2018,7.219676789,22972,2008
25781,-33.95057,151.21495,h,2/11/2018,13.31689489,22973,2046
25782,-33.95057,151.21495,h,2/11/2018,4.579868025,22977,2034
25783,-33.95057,151.21495,h,2/11/2018,4.644752907,22978,2034
25784,-33.95057,151.21495,h,2/11/2018,4.716092933,22979,2034
25785,-33.95057,151.21495,h,2/11/2018,13.85884794,22983,2230
25786,-33.95057,151.21495,h,2/11/2018,14.52443741,22984,2230
25787,-33.95057,151.21495,h,2/11/2018,11.6928513,22985,2132
25788,-33.95057,151.21495,h,2/11/2018,12.10299856,22986,2133
25789,-33.95057,151.21495,h,2/11/2018,8.117108981,22987,2010
25790,-33.95057,151.21495,h,2/11/2018,13.1513136,22991,2047
25791,-33.95057,151.21495,h,2/11/2018,8.178861024,22992,2203
25792,-33.95057,151.21495,h,2/11/2018,8.557277545,22995,2206
25793,-33.95057,151.21495,h,2/11/2018,7.829301867,22996,2206
25794,-33.95057,151.21495,h,2/11/2018,2.273217847,22997,2018
25795,-33.95057,151.21495,h,2/11/2018,9.082671966,22999,2011
25796,-33.95057,151.21495,h,2/11/2018,7.005297238,23001,2042
25797,-33.95057,151.21495,h,2/11/2018,6.08820129,23006,2043
25798,-33.95057,151.21495,h,2/11/2018,12.25601683,23011,2046
25799,-33.95057,151.21495,h,2/11/2018,12.71907001,23012,2046
25800,-33.95057,151.21495,h,2/11/2018,14.55175277,23030,2227
25801,-33.95057,151.21495,h,2/11/2018,13.24372898,23035,2110
25802,-33.95057,151.21495,h,2/11/2018,14.83582869,23036,2110
25803,-33.95057,151.21495,h,2/11/2018,9.454468942,23037,2193
25804,-33.95057,151.21495,h,2/11/2018,9.536164391,23038,2193
25805,-33.95057,151.21495,h,2/11/2018,8.826632892,23039,2193
25806,-33.95057,151.21495,h,2/11/2018,4.354265434,23043,2033
25807,-33.95057,151.21495,h,2/11/2018,4.343530909,23044,2033
25808,-33.95057,151.21495,h,2/11/2018,4.415476455,23045,2033
25809,-33.95057,151.21495,h,2/11/2018,10.00724512,23047,2208
25810,-33.95057,151.21495,h,2/11/2018,10.79640072,23048,2208
25811,-33.95057,151.21495,h,2/11/2018,10.62745385,23049,2208
25812,-33.95057,151.21495,h,2/11/2018,10.99499313,23050,2208
25813,-33.95057,151.21495,h,2/11/2018,11.82611035,23051,2089
25814,-33.95057,151.21495,h,2/11/2018,13.81314489,23052,2195
25815,-33.95057,151.21495,h,2/11/2018,8.832317396,23054,2049
25816,-33.95057,151.21495,h,2/11/2018,8.483254545,23055,2049
25817,-33.95057,151.21495,h,2/11/2018,13.81293487,23058,2066
25818,-33.95057,151.21495,h,2/11/2018,2.913189449,23062,2035
25819,-33.95057,151.21495,h,2/11/2018,2.193238854,23063,2035
25820,-33.95057,151.21495,h,2/11/2018,2.858767368,23064,2035
25821,-33.95057,151.21495,h,2/11/2018,2.121888519,23065,2035
25822,-33.95057,151.21495,h,2/11/2018,3.941815922,23066,2035
25823,-33.95057,151.21495,h,2/11/2018,7.726859553,23067,2204
25824,-33.95057,151.21495,h,2/11/2018,6.645943692,23068,2204
25825,-33.95057,151.21495,h,2/11/2018,6.964487215,23069,2204
25826,-33.95057,151.21495,h,2/11/2018,8.004587421,23070,2204
25827,-33.95057,151.21495,h,2/11/2018,2.511837471,23074,2020
25828,-33.95057,151.21495,h,2/11/2018,2.752732006,23075,2020
25829,-33.95057,151.21495,h,2/11/2018,11.45692136,23076,2060
25830,-33.95057,151.21495,h,2/11/2018,11.907805,23078,2061
25831,-33.95057,151.21495,h,2/11/2018,13.98882413,23079,2228
25832,-33.95057,151.21495,h,2/11/2018,13.49193322,23082,2223
25833,-33.95057,151.21495,h,2/11/2018,14.08216215,23083,2088
25834,-33.95057,151.21495,h,2/11/2018,13.3815664,23090,2089
25835,-33.95057,151.21495,h,2/11/2018,12.87815862,23091,2089
25836,-33.95057,151.21495,h,2/11/2018,12.81136127,23092,2089
25837,-33.95057,151.21495,h,2/11/2018,6.90519518,23094,2042
25838,-33.95057,151.21495,h,2/11/2018,6.617875264,23095,2042
25839,-33.95057,151.21495,h,2/11/2018,6.322215734,23096,2042
25840,-33.95057,151.21495,h,2/11/2018,6.328089708,23097,2042
25841,-33.95057,151.21495,h,2/11/2018,6.291565512,23098,2042
25842,-33.95057,151.21495,h,2/11/2018,12.54199822,23100,2060
25843,-33.95057,151.21495,h,2/11/2018,12.37721569,23101,2060
25844,-33.95057,151.21495,h,2/11/2018,14.33026027,23104,2066
25845,-33.95057,151.21495,h,2/11/2018,12.9160445,23105,2223
25846,-33.95057,151.21495,h,2/11/2018,13.65621494,23106,2223
25847,-33.95057,151.21495,h,2/11/2018,13.90231542,23107,2225
25848,-33.95057,151.21495,h,2/11/2018,13.59865535,23108,2225
25849,-33.95057,151.21495,h,2/11/2018,7.751996822,23109,2021
25850,-33.95057,151.21495,h,2/11/2018,7.242141459,23110,2021
25851,-33.95057,151.21495,h,2/11/2018,2.211844611,23112,2035
25852,-33.95057,151.21495,h,2/11/2018,13.60944882,23115,2210
25853,-33.95057,151.21495,h,2/11/2018,8.599376873,23117,2049
25854,-33.95057,151.21495,h,2/11/2018,8.518167609,23118,2011
25855,-33.95057,151.21495,h,2/11/2018,9.009882303,23121,2009
25856,-33.95057,151.21495,h,2/11/2018,5.475729395,23122,2031
25857,-33.95057,151.21495,h,2/11/2018,5.843516717,23123,2031
25858,-33.95057,151.21495,h,2/11/2018,6.615051859,23124,2016
25859,-33.95057,151.21495,h,2/11/2018,6.580420208,23125,2016
25860,-33.95057,151.21495,h,2/11/2018,6.247707715,23126,2016
25861,-33.95057,151.21495,h,2/11/2018,7.016778443,23130,2216
25862,-33.95057,151.21495,h,2/11/2018,12.48054089,23131,2196
25863,-33.95057,151.21495,h,2/11/2018,13.47277124,23132,2196
25864,-33.95057,151.21495,h,2/11/2018,8.929118796,23136,2219
25865,-33.95057,151.21495,h,2/11/2018,8.513826845,23137,2219
25866,-33.95057,151.21495,h,2/11/2018,10.78009466,23141,2221
25867,-33.95057,151.21495,h,2/11/2018,7.846505422,23142,2048
25868,-33.95057,151.21495,h,2/11/2018,14.08294583,23143,2135
25869,-33.95057,151.21495,h,2/11/2018,7.935258379,23144,2010
25870,-33.95057,151.21495,h,2/11/2018,6.6713719,23145,2010
25871,-33.95057,151.21495,h,2/11/2018,7.083809574,23146,2010
25872,-33.95057,151.21495,h,2/11/2018,7.562450238,23147,2010
25873,-33.95057,151.21495,h,2/11/2018,8.117020017,23148,2000
25874,-33.95057,151.21495,h,2/11/2018,8.52991209,23149,2000
25875,-33.95057,151.21495,h,2/11/2018,11.85396529,23150,2224
25876,-33.95057,151.21495,h,2/11/2018,7.77776557,23156,2007
