price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences,predicted,residuals
1220000,24.37827876,2.508,0.453,2.734,496,7446,513,1043732.4970515876,176267.50294839917
1660000,23.68945839,1.718,0.81,1.786,496,7446,513,1055950.7786729618,604049.221327025
2200000,23.74228266,2.153,1.132,2.419,496,7446,513,1073760.956543651,1126239.0434563356
1300000,24.29059742,2.498,0.703,2.76,496,7446,513,1054621.6094049062,245378.39059508065
1170000,24.08025108,2.556,1.342,2.826,496,7446,513,1081593.5698798606,88406.43012012608
1060000,23.88617921,2.305,1.268,2.569,496,7446,513,1078708.2352389703,-18708.235238983696
1170000,20.07832496,0.7,0.291,1.333,496,7446,513,1069437.5361554958,100562.46384449037
892500,19.86714525,1.057,0.175,1.73,496,7446,513,1069739.0729033533,-177239.07290336676
937000,19.96141758,1.255,0.395,1.825,496,7446,513,1077113.46034575,-140113.46034576383
850000,20.62939624,1.473,0.239,1.451,496,7446,513,1057644.8169137738,-207644.81691378783
1030000,19.7467805,0.834,0.129,1.49,496,7446,513,1067304.7245324282,-37304.72453244182
1225000,19.97936107,1.35,0.491,1.892,496,7446,513,1080848.4971393135,144151.50286067292
1071000,20.03047513,1.331,0.488,1.847,496,7446,513,1079766.255816415,-8766.255816428784
1150000,20.56980697,1.048,0.48,1.179,496,7446,513,1067031.1332179003,82968.86678208604
1185000,19.58355428,1.052,0.281,1.68,496,7446,513,1075578.4894140444,109421.51058594193
1400500,20.38898554,1.321,0.487,1.606,496,7446,513,1073006.5856965196,327493.4143034669
1460000,19.71213893,0.68,0.292,1.316,496,7446,513,1072584.5057731927,387415.4942267938
1250000,20.10621289,1.115,0.347,1.621,496,7446,513,1072111.6610710793,177888.33892890692
1062000,20.17532293,0.87,0.327,1.375,496,7446,513,1069129.3143627532,-7129.314362766613
1253850,20.43718796,1.239,0.581,1.491,496,7446,513,1075173.1544216126,178676.8455783739
1120000,20.36908749,0.927,0.521,1.254,496,7446,513,1072570.5423886366,47429.45761134954
1665000,19.50775755,0.895,0.31,1.481,496,7446,513,1075694.5779187575,589305.4220812288
975000,20.74535044,1.262,0.487,1.249,496,7446,513,1064961.54878605,-89961.54878606352
1250000,19.47756748,1.199,0.426,1.811,496,7446,513,1082804.9464088748,167195.0535911113
1300100,19.97683122,1.023,0.195,1.636,496,7446,513,1068415.8266497552,231684.17335023094
1200000,19.8546372,0.82,0.068,1.498,496,7446,513,1064257.5018265569,135742.49817342949
1030000,22.64122016,0.603,0.461,0.637,496,7446,513,1043862.1787961519,-13862.178796165008
505000,22.29531493,0.6,0.64,0.192,496,7446,513,1047005.293520004,-542005.2935200176
755000,22.03879002,0.627,0.615,0.443,496,7446,513,1051876.8626984465,-296876.86269846
1000000,22.71628977,0.721,0.831,0.292,496,7446,513,1051165.539990587,-51165.53999060026
910000,22.60633467,0.656,0.743,0.187,496,7446,513,1047697.0442673217,-137697.04426733503
1042000,22.62059193,0.685,0.771,0.196,496,7446,513,1048535.3074720227,-6535.307472036304
1190000,22.84532971,0.805,0.554,0.476,496,7446,513,1041434.514995489,148565.48500449758
870000,21.35743423,1.217,0.537,1.128,496,7446,513,1060098.7663248137,-190098.7663248273
1075000,20.95801846,1.358,0.524,1.286,496,7446,513,1064256.667758258,10743.33224172832
1105000,23.24369001,1.226,0.163,1.122,496,7446,513,1029061.8321271574,75938.16787282936
890000,23.33257694,0.654,0.635,0.969,496,7446,513,1049169.7941745622,-159169.7941745754
1050000,22.70931529,0.661,0.889,0.296,496,7446,513,1054050.6111481718,-4050.6111481851653
820000,22.45130461,0.578,0.771,0.281,496,7446,513,1052249.7109868182,-232249.71098683195
865000,21.99035098,0.863,0.36,0.64,496,7446,513,1043405.6853231008,-178405.68532311413
1010000,20.75133388,1.331,0.251,1.285,496,7446,513,1055754.0966259984,-45754.09662601228
1087000,22.01471186,0.827,0.323,0.659,496,7446,513,1042373.082772838,44626.917227148624
1286000,22.93744546,0.655,0.835,0.521,496,7446,513,1053470.844750507,232529.15524947966
1050000,20.93131932,1.139,0.409,1.085,496,7446,513,1058906.1009428746,-8906.100942888173
510000,22.67853178,0.507,0.791,0.352,496,7446,513,1052748.1978511172,-542748.1978511306
1100000,23.31586688,1.273,0.236,1.111,496,7446,513,1030666.537677268,69333.46232271857
1030000,22.89771328,0.84,0.453,0.566,496,7446,513,1038151.6304826124,-8151.630482625703
1165000,21.81240996,0.77,0.503,0.691,496,7446,513,1052066.7987220078,112933.20127797882
1185000,23.06243979,1.005,0.177,0.839,496,7446,513,1028797.0743370613,156202.9256629255
1220000,23.00810598,0.965,0.118,0.859,496,7446,513,1027652.7047014111,192347.29529857574
1375000,22.17508955,0.66,0.373,0.618,496,7446,513,1043742.2798173581,331257.72018262825
1361000,21.83853909,0.83,0.43,0.705,496,7446,513,1048711.4489315352,312288.55106845143
1467500,22.62405536,0.596,0.471,0.659,496,7446,513,1044795.0934306972,422704.90656928945
1255000,23.29347326,1.236,0.259,1.037,496,7446,513,1030942.5134367286,224057.48656325813
1420000,22.92390861,0.648,0.841,0.508,496,7446,513,1053682.9929267594,366317.00707322755
1015000,21.58823748,1.249,0.34,0.914,496,7446,513,1046939.058944549,-31939.058944562814
680000,21.12188531,1.139,0.698,1.324,496,7446,513,1072040.5226475946,-392040.5226476081
905000,20.73428765,1.349,0.239,1.302,496,7446,513,1055541.8002124676,-150541.80021248126
1305000,22.32120096,0.452,0.528,0.692,496,7446,513,1051401.9480790133,253598.0519209735
870000,23.09803325,1.033,0.281,0.805,496,7446,513,1031731.3359528382,-161731.33595285148
930000,23.21387429,1.253,0.301,1.265,496,7446,513,1036591.2071883823,-106591.20718839564
946000,22.81842172,0.762,0.323,0.666,496,7446,513,1036043.49571626,-90043.49571627322
1220000,21.58311155,1.018,0.455,0.976,496,7446,513,1054393.5181239804,165606.48187600597
1192000,20.99581966,1.259,0.205,0.957,496,7446,513,1047468.1606649251,144531.83933506111
1160000,22.81470643,0.819,0.691,0.4,496,7446,513,1045699.536522649,114300.46347733753
1190000,23.25931168,1.299,0.317,1.29,496,7446,513,1036790.2036762098,153209.79632377683
1200000,22.47089745,0.575,0.635,0.808,496,7446,513,1054915.4605606152,145084.53943937158
1070000,24.36273542,1.374,0.338,0.23,496,7446,513,1011121.1998998835,58878.800100103115
1286000,23.89624105,0.951,0.366,0.687,496,7446,513,1026966.0298290935,259033.97017089342
860000,24.41380492,1.499,0.645,0.663,496,7446,513,1028033.3445283081,-168033.3445283215
637000,23.12766371,0.144,0.092,0.33,496,7446,513,1024731.0625248589,-387731.0625248718
872500,22.0395633,1.479,0.568,0.955,496,7446,513,1050402.6779467287,-177902.67794674225
750000,22.58566119,0.34,0.315,0.38,496,7446,513,1037098.381333764,-287098.38133377704
681000,22.79694452,0.535,0.456,0.228,496,7446,513,1036657.959270129,-355657.95927014237
687327,22.89550402,0.195,0.414,0.684,496,7446,513,1044133.2672600979,-356806.2672601107
1210000,22.13108493,1.389,0.587,1.033,496,7446,513,1052319.560760945,157680.43923904127
665000,22.8953281,0.098,0.314,0.564,496,7446,513,1039296.6517314701,-374296.6517314832
595000,22.68725983,0.606,0.517,0.306,496,7446,513,1040535.025603479,-445535.02560349257
595000,22.47666893,0.39,0.432,0.5,496,7446,513,1043954.9119846357,-448954.911984649
595000,22.47666893,0.39,0.432,0.5,496,7446,513,1043954.9119846357,-448954.911984649
653000,22.58166641,0.719,0.625,0.426,496,7446,513,1046461.7954753886,-393461.795475402
795000,23.32884667,0.711,0.72,0.937,496,7446,513,1051490.263701277,-256490.26370129018
976000,22.03529305,0.87,0.297,0.843,496,7446,513,1043625.6842391051,-67625.68423911832
600000,22.68411409,0.151,0.413,0.604,496,7446,513,1045101.3942655677,-445101.39426558075
835000,23.23041557,0.268,0.151,0.515,496,7446,513,1027848.8277249425,-192848.8277249556
740000,23.0548435,0.35,0.444,0.787,496,7446,513,1044114.1187997558,-304114.11879976897
895000,22.69118393,0.127,0.335,0.516,496,7446,513,1040898.0366667833,-145898.03666679622
637500,22.81758093,0.214,0.485,0.649,496,7446,513,1046848.553261314,-409348.5532613275
625000,22.58166641,0.719,0.625,0.426,496,7446,513,1046461.7954753886,-421461.795475402
1160000,22.18402192,1.363,0.628,1.071,496,7446,513,1054247.9204961006,105752.07950388595
1100000,22.11808145,1.486,0.663,1.049,496,7446,513,1054756.2618883702,45243.73811161611
585000,22.51253453,0.336,0.411,0.507,496,7446,513,1043413.5669534504,-458413.5669534637
975000,22.08698495,0.863,0.388,0.784,496,7446,513,1045843.5425335269,-70843.54253354037
962000,22.0121674,1.431,0.48,0.908,496,7446,513,1046951.5420429874,-84951.54204300107
590000,22.75831312,0.361,0.637,0.502,496,7446,513,1049688.9275435894,-459688.92754360253
665000,23.34241464,0.39,0.327,0.44,496,7446,513,1031441.2449037656,-366441.2449037787
580000,23.07415426,0.155,0.084,0.453,496,7446,513,1026672.3571146638,-446672.35711467685
669000,22.74105378,0.124,0.412,0.615,496,7446,513,1044971.5592014138,-375971.5592014269
986000,22.23802736,1.159,0.546,0.876,496,7446,513,1049426.1421445769,-63426.142144590405
533000,23.10557978,0.186,0.194,0.238,496,7446,513,1027081.750470509,-494081.7504705219
520000,23.10557978,0.186,0.194,0.238,496,7446,513,1027081.750470509,-507081.7504705219
549000,23.18005234,0.262,0.243,0.283,496,7446,513,1028342.2905227784,-479342.29052279145
575000,22.46441237,0.354,0.539,0.674,496,7446,513,1051162.774886992,-476162.7748870053
540000,22.51253453,0.336,0.411,0.507,496,7446,513,1043413.5669534504,-503413.56695346365
590000,23.01790561,0.203,0.223,0.553,496,7446,513,1033629.2125748233,-443629.2125748364
605000,22.9484024,0.137,0.267,0.551,496,7446,513,1036480.6141574022,-431480.6141574151
620000,22.74105378,0.124,0.412,0.615,496,7446,513,1044971.5592014138,-424971.5592014269
795000,22.42243325,0.53,0.482,0.471,496,7446,513,1044683.3425081046,-249683.34250811805
571000,23.11564577,0.2,0.109,0.491,496,7446,513,1027460.2362307298,-456460.2362307427
1030000,22.14992424,0.674,0.243,0.822,496,7446,513,1041943.9580077291,-11943.958007742487
560000,23.30077773,0.319,0.236,0.443,496,7446,513,1028964.6724412756,-468964.67244128877
920000,22.13006274,1.097,0.386,0.846,496,7446,513,1044283.9997793781,-124283.99977939164
1065000,22.72540261,0.983,0.909,0.68,496,7446,513,1057723.186538959,7276.813461027827
525000,22.49056046,0.876,0.748,0.582,496,7446,513,1053004.5156073384,-528004.515607352
1415000,21.91814748,0.925,0.108,0.991,496,7446,513,1039138.5764488177,375861.4235511689
1500000,22.04142322,1.086,0.31,0.87,496,7446,513,1042589.7698387911,457410.23016119556
590000,22.89550402,0.195,0.414,0.684,496,7446,513,1044133.2672600979,-454133.2672601107
665000,22.54243935,0.34,0.366,0.445,496,7446,513,1040435.0666474733,-375435.06664748647
516000,23.01790561,0.203,0.223,0.553,496,7446,513,1033629.2125748233,-517629.2125748365
569000,22.86211518,0.533,0.465,0.229,496,7446,513,1036469.6256672922,-467469.6256673054
590000,22.46460573,0.377,0.6,0.593,496,7446,513,1052073.279841816,-462073.2798418294
635000,22.47424086,1.089,0.791,0.786,496,7446,513,1056052.4952242728,-421052.4952242861
760000,22.35814244,0.68,0.585,0.512,496,7446,513,1048525.0270565369,-288525.02705655026
1155000,22.02432308,0.823,0.16,0.89,496,7446,513,1039569.814004827,115430.18599515954
890000,22.58891021,1.132,0.935,0.826,496,7446,513,1060838.892840319,-170838.8928403325
853500,22.94037678,0.43,0.617,0.608,496,7446,513,1048344.6374517344,-194844.6374517475
700000,22.07695691,0.742,0.176,0.852,496,7446,513,1039858.2313754896,-339858.2313755027
1200000,23.75088919,1.874,0.355,1.633,496,7446,513,1034163.4066788063,165836.59332118032
1280000,23.13116448,1.547,0.372,1.258,496,7446,513,1037361.8000237276,242638.19997625897
1620000,22.85832558,1.702,0.556,1.401,496,7446,513,1047659.8974578036,572340.1025421828
755000,23.01310497,1.768,0.396,1.472,496,7446,513,1040646.8020805435,-285646.80208055675
1080000,23.68363727,1.863,0.276,1.712,496,7446,513,1033007.5956397306,46992.40436025631
1600000,24.44227716,2.586,0.488,2.823,496,7446,513,1045199.4366657429,554800.5633342436
1020000,23.45202996,1.481,0.636,1.627,496,7446,513,1050962.470555162,-30962.470555175183
1350000,24.08519795,2.26,0.706,2.524,496,7446,513,1055010.8114707372,294989.18852924975
1190000,24.0172755,2.48,1.325,2.749,496,7446,513,1080977.593464873,109022.40653511384
1200000,23.51319056,1.55,0.637,1.736,496,7446,513,1051527.8540209408,148472.14597904574
1083500,24.32764378,2.389,0.261,2.491,496,7446,513,1034101.8211863209,49398.17881366616
1790000,23.82294514,2.193,1.136,2.448,496,7446,513,1073303.9517452447,716696.0482547419
1160000,24.18899222,2.243,0.385,2.346,496,7446,513,1039157.6330216448,120842.3669783422
1200000,24.29698619,2.379,0.34,2.536,496,7446,513,1038190.723113813,161809.2768861736
1115000,23.90666088,1.971,0.669,2.161,496,7446,513,1052130.3061804026,62869.69381958394
1000000,24.21401559,2.291,0.394,2.45,496,7446,513,1040454.5006237882,-40454.50062380154
1060000,24.19505573,2.632,1.243,2.893,496,7446,513,1077132.1105905192,-17132.110590532648
1250000,24.0765397,2.454,1.116,2.703,496,7446,513,1071927.5183181157,178072.48168187094
815000,24.12767916,2.416,0.93,2.672,496,7446,513,1064169.71164288,-249169.71164289335
1017000,24.48774001,2.585,0.305,2.721,496,7446,513,1036196.865893444,-19196.865893457245
975000,23.65240573,1.694,0.745,1.863,496,7446,513,1055155.0511283453,-80155.05112835855
1090000,24.0357997,2.092,0.538,2.23,496,7446,513,1045945.5072058677,44054.49279411918
1090000,23.51319056,1.55,0.637,1.736,496,7446,513,1051527.8540209408,38472.14597904575
1332000,24.0417343,2.129,0.565,2.344,496,7446,513,1048352.2500699905,283647.74992999627
1030000,24.06650622,2.455,1.146,2.707,496,7446,513,1073224.088882022,-43224.08888203541
1210000,20.62037157,1.503,0.311,1.514,496,7446,513,1061199.1190448557,148800.8809551305
1122000,20.11948241,1.124,0.362,1.619,496,7446,513,1072464.7583831935,49535.2416167927
1005000,19.98886707,1.362,0.505,1.897,496,7446,513,1081276.4914974007,-76276.49149741458
1400000,20.7518043,1.22,0.432,1.191,496,7446,513,1062266.9149022072,337733.0850977794
1260000,19.81854996,0.79,0.109,1.461,496,7446,513,1065850.9245211396,194149.07547884676
1200000,20.18583746,0.905,0.337,1.394,496,7446,513,1069406.3177918382,130593.682208148
1345000,19.60439078,1.313,0.452,1.959,496,7446,513,1083962.7527925104,261037.24720747556
1270000,20.15287824,1.328,0.535,1.77,496,7446,513,1079360.8472755,190639.15272448625
1300000,20.41221499,1.054,0.571,1.334,496,7446,513,1074230.077407738,225769.92259224833
1050000,20.59999105,1.504,0.237,1.479,496,7446,513,1057979.8332138183,-7979.833213832197
1150000,20.17806691,0.888,0.329,1.387,496,7446,513,1069207.8720951276,80792.12790485905
1067000,19.84103038,0.592,0.304,1.262,496,7446,513,1071870.7594668164,-4870.759466830199
1025000,20.33271204,0.902,0.485,1.266,496,7446,513,1071902.4794374893,-46902.479437502814
841000,20.61376372,1.48,0.2,1.438,496,7446,513,1056017.2138183939,-215017.2138184076
940000,20.04667328,0.567,0.367,1.27,496,7446,513,1072848.7437641665,-132848.74376417982
1225000,20.59316707,1.212,0.596,1.334,496,7446,513,1072229.223400106,152770.77659988048
840000,20.60831752,1.084,0.463,1.179,496,7446,513,1065723.8283564968,-225723.82835651023
880000,20.73965836,1.272,0.504,1.266,496,7446,513,1065838.6777638977,-185838.67776391143
975000,20.73473711,1.408,0.401,1.471,496,7446,513,1063849.1116913059,-88849.11169131965
980000,22.85500566,0.685,0.811,0.433,496,7446,513,1051655.9285459032,-71655.92854591642
1220000,22.8328907,0.781,0.725,0.41,496,7446,513,1047338.4160439363,172661.5839560504
995000,21.93881517,0.185,0.126,0.559,496,7446,513,1039546.9819650694,-44546.98196508233
648000,22.36296453,0.633,0.707,0.291,496,7446,513,1050222.1609785573,-402222.1609785709
1004250,21.75258348,1.013,0.3,0.875,496,7446,513,1045439.7855639616,-41189.7855639751
655000,22.36296453,0.633,0.707,0.291,496,7446,513,1050222.1609785573,-395222.1609785709
670000,21.79586006,0.31,0.229,0.525,496,7446,513,1043147.7738141164,-373147.77381412964
1050000,22.51133833,0.587,0.667,0.093,496,7446,513,1044764.0554497982,5235.944550188342
1266000,22.08922756,0.743,0.314,0.659,496,7446,513,1042113.8615395692,223886.13846041766
1108000,23.06559447,1.002,0.236,0.804,496,7446,513,1030535.9268463664,77464.0731536205
1371000,20.9972489,1.283,0.241,0.994,496,7446,513,1049198.550682412,321801.44931757427
1125000,20.96814639,1.264,0.241,1.002,496,7446,513,1049741.3574301992,75258.64256978716
1450000,23.26297656,0.992,0.613,0.85,496,7446,513,1044142.2085157803,405857.7914842062
871000,22.19592672,0.287,0.357,0.65,496,7446,513,1046707.471603919,-175707.4716039324
1360000,23.2313872,1.167,0.302,0.928,496,7446,513,1032081.7509401802,327918.24905980646
1336000,22.20218903,0.681,0.493,0.483,496,7446,513,1045885.4019761621,290114.5980238247
1500000,22.43804502,0.521,0.609,0.785,496,7446,513,1054321.9622244097,445678.03777557716
1120000,23.36618828,1.201,0.494,0.994,496,7446,513,1039019.7842928634,80980.21570712331
720000,22.34477483,0.673,0.725,0.259,496,7446,513,1050234.5609630353,-330234.5609630485
1220000,22.14131065,0.74,0.547,0.432,496,7446,513,1047200.8901430047,172799.10985698187
1165000,23.19722367,1.133,0.267,0.909,496,7446,513,1031038.2043104616,133961.795689525
1075000,23.20175823,0.997,0.563,0.797,496,7446,513,1041894.1525548662,33105.8474451204
1400000,22.52197093,0.487,0.587,0.268,496,7446,513,1045139.1776554564,354860.8223445301
1363000,22.4592057,0.394,0.504,0.43,496,7446,513,1045778.4181370614,317221.5818629254
975000,20.75348764,1.319,0.234,1.237,496,7446,513,1054451.6038856145,-79451.60388562828
985000,21.79591617,0.269,0.161,0.672,496,7446,513,1043131.8936085005,-58131.89360851376
1050000,22.98219963,0.584,0.755,0.585,496,7446,513,1051597.4611071087,-1597.4611071219415
1210000,23.34538092,1.281,0.374,1.027,496,7446,513,1034376.2164157012,175623.78358428547
1210000,21.21574973,1.266,0.472,1.148,496,7446,513,1058703.253834973,151296.7461650133
849000,22.45130461,0.578,0.771,0.281,496,7446,513,1052249.7109868182,-203249.71098683198
1325000,22.31801422,0.254,0.362,0.406,496,7446,513,1042396.5070439894,282603.4929559973
1061500,23.23803713,1.159,0.42,0.879,496,7446,513,1035894.9878233906,25605.012176596036
1400000,21.36875258,1.27,0.505,1.063,496,7446,513,1057307.5261468918,342692.4738530947
900000,23.29523007,1.23,0.357,0.973,496,7446,513,1033780.4480358367,-133780.4480358501
900000,21.59546714,1.103,0.381,1.021,496,7446,513,1051373.9820040553,-151373.98200406888
933000,22.99112988,0.936,0.445,0.635,496,7446,513,1037240.4006113063,-104240.40061131975
932000,22.96502898,0.925,0.145,0.837,496,7446,513,1029084.2953072344,-97084.29530724758
956000,23.08461247,0.806,0.708,0.66,496,7446,513,1048089.5209621587,-92089.52096217198
925000,21.02454296,1.385,0.41,1.16,496,7446,513,1057118.3552260385,-132118.3552260521
1140000,22.48276428,0.567,0.801,0.276,496,7446,513,1053152.3257475062,86847.67425248047
