price,distance_from_CBD,distance_from_closest_private_school,distance_from_closest_public_school,distance_from_closest_station,Violent.Crime,Non.Violent.Crime,Drug.offences
575000,29.67526331,0.228,1.239,2.605,1524,26762,712
751000,28.57103876,1.044,0.348,1.284,1524,26762,712
690000,29.91260824,0.455,0.721,1.947,1524,26762,712
760000,31.15275752,1.162,0.665,1.371,1524,26762,712
720000,29.74013818,0.602,0.095,1.218,1524,26762,712
632000,30.68628204,0.691,0.189,2.323,1524,26762,712
902000,31.16483688,1.21,0.73,1.304,1524,26762,712
705000,28.53884512,1.012,0.335,1.236,1524,26762,712
735000,30.26465872,0.451,0.733,0.582,1524,26762,712
730000,31.49690389,1.052,0.94,1.053,1524,26762,712
688000,31.73378009,0.7,0.669,0.681,1524,26762,712
646500,30.0255999,0.704,0.206,1.239,1524,26762,712
385000,29.23157091,0.729,0.486,0.835,1524,26762,712
675000,31.63346093,0.954,0.942,0.946,1524,26762,712
760000,31.50582779,0.942,0.264,1.524,1524,26762,712
685000,31.77355675,0.666,0.61,0.641,1524,26762,712
905000,30.27108411,0.42,0.755,0.625,1524,26762,712
650000,29.24956422,0.98,0.55,0.831,1524,26762,712
705000,31.49856511,0.753,0.782,1.938,1524,26762,712
535000,28.64203295,1.301,0.265,2.223,1524,26762,712
715000,29.30978576,0.864,0.338,0.982,1524,26762,712
655000,31.74516551,0.852,0.785,0.834,1524,26762,712
737000,32.07217632,0.842,0.492,1.489,1524,26762,712
835000,27.51682872,1.03,1.002,2.698,1524,26762,712
600000,30.52954721,0.804,0.802,1.643,1524,26762,712
770000,28.75800853,1.2,0.338,2.157,1524,26762,712
651000,29.58474537,0.56,0.661,1.904,1524,26762,712
648500,31.34067441,0.17,0.467,2.448,1524,26762,712
733500,29.1915475,0.991,0.536,0.885,1524,26762,712
467500,29.32435083,0.586,1.31,2.832,1524,26762,712
792600,30.3407952,0.823,0.622,1.697,1524,26762,712
650000,29.58105052,0.794,0.478,1.384,1524,26762,712
765000,29.05503164,0.718,0.488,1.443,1524,26762,712
762000,29.83695754,1.054,0.394,1.468,1524,26762,712
735000,29.15575036,0.729,0.501,1.467,1524,26762,712
600000,31.47974728,0.689,0.836,1.968,1524,26762,712
785000,28.42703647,1.426,0.281,1.967,1524,26762,712
845000,31.78435401,0.199,0.483,0.115,1524,26762,712
680000,28.30295335,1.486,0.726,2.928,1524,26762,712
645000,29.12190786,1.045,0.432,1.779,1524,26762,712
710000,29.12733667,0.917,1.394,3.146,1524,26762,712
730000,31.4159579,0.375,0.459,2.762,1524,26762,712
695000,29.76112119,0.974,0.332,1.347,1524,26762,712
775000,29.28933156,0.626,0.542,1.364,1524,26762,712
520000,31.72394251,1.163,0.485,1.708,1524,26762,712
710000,29.85993959,1.275,0.753,1.829,1524,26762,712
655000,31.52470737,1.448,0.558,1.386,1524,26762,712
830500,29.8351011,0.291,1.175,2.742,1524,26762,712
610000,32.02407116,1.489,0.622,1.58,1524,26762,712
670000,31.26316001,0.672,0.407,1.543,1524,26762,712
675000,32.36049061,0.089,0.918,0.961,1524,26762,712
681000,29.61858812,0.328,0.373,1.019,1524,26762,712
613000,31.75206772,0.241,0.571,0.182,1524,26762,712
601000,29.15366325,0.989,0.492,1.835,1524,26762,712
575000,30.78328826,1.587,0.727,0.873,1524,26762,712
553000,31.91047485,1.378,0.695,1.675,1524,26762,712
783000,30.20080712,0.446,0.674,0.675,1524,26762,712
915000,31.44052266,1.319,0.342,1.363,1524,26762,712
630000,30.34358925,0.692,0.581,1.503,1524,26762,712
916000,32.03611198,0.474,0.526,0.972,1524,26762,712
840000,32.05232338,0.582,1.099,2.238,1524,26762,712
595000,30.79602149,0.713,0.132,2.095,1524,26762,712
730000,30.80377822,0.618,0.677,1.601,1524,26762,712
590000,31.46619188,0.862,0.407,1.665,1524,26762,712
675000,29.90100312,0.252,0.906,2.164,1524,26762,712
685000,31.58169141,0.587,0.972,2.117,1524,26762,712
660000,30.22436242,0.36,0.582,2.139,1524,26762,712
632500,30.67956945,1.116,0.972,1.343,1524,26762,712
700000,31.39848803,0.96,1.019,0.97,1524,26762,712
660000,31.19517895,0.856,0.377,1.106,1524,26762,712
701850,31.8387959,0.949,0.854,1.799,1524,26762,712
700000,32.46467277,0.175,0.911,1.179,1524,26762,712
650000,31.14403543,0.793,0.349,1.072,1524,26762,712
615000,31.35671486,1.194,0.277,1.2,1524,26762,712
680000,28.69588862,1.26,0.319,2.181,1524,26762,712
825000,27.83042844,1.059,1.031,2.948,1524,26762,712
740000,29.21706235,0.621,1.161,2.76,1524,26762,712
650000,31.93123177,1.129,0.484,1.702,1524,26762,712
590000,31.41055766,0.877,0.195,1.41,1524,26762,712
600000,29.20955311,0.47,0.505,1.409,1524,26762,712
600000,31.95309376,0.454,1.023,2.215,1524,26762,712
625000,31.92256541,0.315,0.339,0.218,1524,26762,712
737000,30.80017365,0.238,0.458,1.004,1524,26762,712
738000,29.60009246,0.126,0.403,0.853,1524,26762,712
640000,30.86326117,0.397,0.385,0.946,1524,26762,712
625000,29.07094809,0.846,0.62,2.135,1524,26762,712
582500,28.42199468,1.087,0.516,1.529,1524,26762,712
575000,29.50688381,0.457,0.371,1.172,1524,26762,712
567500,32.25902692,0.247,0.75,0.771,1524,26762,712
588000,28.33124522,1.267,0.416,1.77,1524,26762,712
350000,29.99633092,1.152,0.339,0.365,1524,26762,712
581000,32.06856885,1.058,0.387,1.718,1524,26762,712
575000,31.71039491,1.164,0.482,1.678,1524,26762,712
757000,29.54454385,0.719,0.286,1.402,1524,26762,712
625200,31.14808931,0.598,0.524,1.532,1524,26762,712
460000,32.01027045,1.201,0.357,1.832,1524,26762,712
582400,32.23173817,0.618,0.609,1.382,1524,26762,712
655000,33.16993645,0.645,1.085,1.658,1524,26762,712
766000,29.21147984,0.423,0.409,0.987,1524,26762,712
750000,29.50855158,0.428,0.386,1.146,1524,26762,712
675000,32.58223384,0.251,0.807,1.005,1524,26762,712
680000,31.97687297,1.399,0.733,1.586,1524,26762,712
720000,29.988567,0.305,1.059,2.747,1524,26762,712
530000,31.87201552,1.264,0.68,1.693,1524,26762,712
637000,31.3983416,0.587,0.864,1.991,1524,26762,712
550000,32.72662031,0.355,1.067,1.43,1524,26762,712
720000,32.32805507,0.508,0.44,0.657,1524,26762,712
715000,32.9183581,0.373,0.905,1.315,1524,26762,712
758000,29.74184037,0.864,0.229,1.476,1524,26762,712
350000,29.13827072,0.67,0.48,0.941,1524,26762,712
485000,30.04301438,1.446,0.717,1.693,1524,26762,712
805000,30.66094931,0.662,0.218,2.332,1524,26762,712
620000,28.40304058,1.517,0.282,2.059,1524,26762,712
612000,31.14034603,0.487,0.504,2.035,1524,26762,712
670000,31.86238733,1.258,0.639,1.696,1524,26762,712
660000,31.16178646,0.579,0.434,1.48,1524,26762,712
668000,28.84742864,1.057,1.137,3.101,1524,26762,712
770000,30.01347216,0.387,0.791,2.043,1524,26762,712
600000,30.94694174,0.456,0.637,1.439,1524,26762,712
442500,32.25902692,0.247,0.75,0.771,1524,26762,712
650000,32.55469479,0.126,0.919,1.056,1524,26762,712
662000,32.14255462,0.315,0.816,0.755,1524,26762,712
720000,30.90155581,0.633,0.711,1.626,1524,26762,712
898000,29.72582283,1.108,0.192,0.816,1524,26762,712
695000,32.23323475,1.004,0.301,1.763,1524,26762,712
645000,29.60403469,0.396,0.327,1.086,1524,26762,712
680800,29.27456827,0.628,0.557,1.367,1524,26762,712
875000,28.41196757,1.356,1.415,3.615,1524,26762,712
620000,29.0297064,0.763,0.947,2.71,1524,26762,712
601000,31.89990657,0.616,0.392,0.978,1524,26762,712
530000,29.39707764,0.948,0.429,0.892,1524,26762,712
901000,31.76574892,0.258,0.568,0.197,1524,26762,712
602000,28.12806211,1.679,0.347,2.41,1524,26762,712
628000,30.96182391,0.626,0.766,1.621,1524,26762,712
720000,29.66537225,0.7,0.48,1.726,1524,26762,712
735000,32.36945731,0.831,0.248,0.743,1524,26762,712
675000,32.38809689,0.235,0.826,1.16,1524,26762,712
695000,31.70693485,0.568,0.598,0.55,1524,26762,712
870000,28.68696986,1.156,0.345,2.398,1524,26762,712
795000,30.96170156,1.153,0.906,1.274,1524,26762,712
730000,32.86984832,0.402,1.013,1.311,1524,26762,712
845000,31.66969499,1.196,0.346,1.568,1524,26762,712
696000,30.30756321,0.554,0.512,1.973,1524,26762,712
720000,31.91097883,0.561,0.492,0.863,1524,26762,712
705000,30.68426737,0.373,0.838,1.351,1524,26762,712
680000,29.61220129,0.645,0.561,1.803,1524,26762,712
580000,31.322691,0.729,0.786,1.845,1524,26762,712
600000,32.0769233,0.646,0.277,0.58,1524,26762,712
600000,31.74201078,0.707,0.555,0.691,1524,26762,712
880000,30.54815504,0.588,0.268,2.223,1524,26762,712
810000,29.55061874,0.978,0.368,0.881,1524,26762,712
768000,29.44122883,0.748,0.606,1.808,1524,26762,712
610000,30.3944726,0.276,0.61,1.065,1524,26762,712
770000,30.274413,0.629,0.578,1.867,1524,26762,712
715000,33.00892062,0.382,0.889,1.408,1524,26762,712
725000,31.76716329,1.291,0.611,1.672,1524,26762,712
1060000,29.50124015,0.721,0.531,1.356,1524,26762,712
750000,29.75004266,0.529,0.146,1.142,1524,26762,712
661000,31.81719107,1.031,0.901,1.009,1524,26762,712
685000,30.78457134,0.863,0.768,1.564,1524,26762,712
590000,32.38100976,0.699,0.23,0.679,1524,26762,712
735000,32.62543449,0.289,1.037,1.35,1524,26762,712
658000,31.36842057,0.764,0.218,1.496,1524,26762,712
752000,31.48918771,1.088,0.459,1.384,1524,26762,712
630000,31.49949042,1.152,0.845,1.152,1524,26762,712
647500,31.90352089,0.659,1.178,1.887,1524,26762,712
677000,28.35140397,1.375,0.361,1.886,1524,26762,712
525000,31.36204355,0.554,0.809,1.998,1524,26762,712
610000,31.44462693,1.353,0.389,1.35,1524,26762,712
800000,28.50296043,0.98,0.267,1.252,1524,26762,712
550266,31.87396171,1.144,0.757,1.716,1524,26762,712
540000,32.14255462,0.315,0.816,0.755,1524,26762,712
960000,30.53542072,0.271,0.709,0.738,1524,26762,712
365000,30.12159468,1.353,0.173,0.529,1524,26762,712
520000,31.92997246,0.637,0.361,1.071,1524,26762,712
690000,30.35092164,0.655,0.504,1.888,1524,26762,712
650000,29.19519821,0.627,0.586,1.363,1524,26762,712
990000,31.69724598,1.312,0.661,1.568,1524,26762,712
676000,32.44876053,1.123,0.652,1.073,1524,26762,712
735000,30.64739996,0.915,0.917,1.516,1524,26762,712
820000,30.41360006,0.469,0.663,2.728,1524,26762,712
725000,31.58062695,0.795,0.779,1.975,1524,26762,712
830000,31.4481804,0.191,0.686,2.327,1524,26762,712
720000,28.28821429,1.441,0.85,3.038,1524,26762,712
510000,30.86365805,0.644,0.126,2.14,1524,26762,712
645000,27.94328066,1.421,0.653,2.594,1524,26762,712
770000,32.17043464,0.286,0.737,0.884,1524,26762,712
650000,31.19078025,0.624,0.486,1.54,1524,26762,712
805000,29.33232914,0.963,0.385,0.898,1524,26762,712
602000,32.44490871,0.357,0.839,1.308,1524,26762,712
690000,32.64209098,0.148,1.059,1.193,1524,26762,712
513000,31.76555494,0.278,0.904,2.241,1524,26762,712
710000,31.53647036,1.418,0.528,1.402,1524,26762,712
750000,29.99341202,0.671,0.193,1.142,1524,26762,712
680000,31.11032222,0.538,0.518,1.982,1524,26762,712
685000,28.10535601,1.108,0.637,1.633,1524,26762,712
640000,32.06012249,0.604,0.448,1.195,1524,26762,712
745000,31.50023833,0.618,0.651,0.62,1524,26762,712
612000,29.53563178,0.983,0.385,0.867,1524,26762,712
670000,28.91130929,1.01,0.492,2.166,1524,26762,712
835000,28.73557602,1.108,0.391,2.377,1524,26762,712
323000,28.96165044,0.789,0.638,1.12,1524,26762,712
651000,32.59922391,0.181,0.906,1.072,1524,26762,712
300000,29.1700735,0.59,0.423,0.924,1524,26762,712
570000,32.0621105,0.785,0.457,1.415,1524,26762,712
750000,29.40751256,1.036,0.328,2.283,1524,26762,712
905000,29.14272372,0.86,0.214,1.061,1524,26762,712
610000,31.72117191,0.556,1.077,2.052,1524,26762,712
822000,31.9490862,0.537,0.486,0.911,1524,26762,712
585000,29.12722634,0.931,0.519,1.934,1524,26762,712
640000,31.23582665,1.312,0.388,1.297,1524,26762,712
642000,30.32647029,0.685,0.548,1.838,1524,26762,712
560000,32.29703542,0.557,0.389,0.614,1524,26762,712
655000,28.84559562,1.03,0.474,2.268,1524,26762,712
551000,32.03663219,0.434,0.175,0.338,1524,26762,712
500000,31.98616441,0.578,0.421,1.063,1524,26762,712
530000,30.2310464,0.583,0.415,1.295,1524,26762,712
455000,30.13324258,1.439,0.1,0.618,1524,26762,712
410000,29.26250088,0.805,0.545,0.797,1524,26762,712
703800,29.21862083,0.792,0.656,1.988,1524,26762,712
785200,29.59871416,0.206,1.266,2.515,1524,26762,712
915000,31.79293919,1.2,0.552,1.764,1524,26762,712
711000,28.90018269,0.915,0.59,2.392,1524,26762,712
533500,29.86920837,1.116,0.552,1.643,1524,26762,712
690000,31.98148445,0.5,0.522,0.903,1524,26762,712
600000,29.68278214,0.985,0.647,1.805,1524,26762,712
585000,30.88576785,0.663,0.299,1.987,1524,26762,712
650000,30.75141647,0.145,0.545,1.061,1524,26762,712
377500,29.55272435,0.697,0.416,0.508,1524,26762,712
586500,31.26581029,0.687,0.832,1.853,1524,26762,712
725000,31.59893288,1.06,0.376,1.574,1524,26762,712
695000,28.49263891,1.454,0.253,2.115,1524,26762,712
900000,31.46827426,0.14,0.676,2.377,1524,26762,712
630000,31.77155427,1.315,0.639,1.665,1524,26762,712
687500,31.95896526,1.366,0.717,1.599,1524,26762,712
691000,28.49933388,1.284,0.435,2.71,1524,26762,712
805000,28.87595641,1.083,0.404,2.117,1524,26762,712
672000,29.14948959,0.967,0.564,0.918,1524,26762,712
680000,29.03727583,0.653,0.592,1.353,1524,26762,712
895000,31.3966439,1.4,0.427,1.3,1524,26762,712
660000,31.7654943,1.192,0.522,1.764,1524,26762,712
745000,28.1054164,1.692,0.384,2.431,1524,26762,712
740000,28.11716222,1.086,0.638,1.608,1524,26762,712
695000,28.90490122,0.786,0.5,1.475,1524,26762,712
710000,30.81693685,0.778,0.414,1.843,1524,26762,712
670000,31.38262088,0.787,0.181,1.477,1524,26762,712
640000,29.59971395,0.908,0.368,1.036,1524,26762,712
665000,29.67444875,0.962,0.657,1.77,1524,26762,712
450000,29.89698688,1.176,0.325,0.446,1524,26762,712
420000,29.26895541,0.842,0.578,0.792,1524,26762,712
570000,29.48594263,0.484,1.44,2.814,1524,26762,712
652000,33.04850078,0.469,0.957,1.479,1524,26762,712
625000,29.70585183,1.322,0.595,2.031,1524,26762,712
600000,29.45019281,1.074,0.579,0.696,1524,26762,712
710000,31.80996283,1.457,0.571,1.667,1524,26762,712
815000,29.89820864,0.5,0.669,1.898,1524,26762,712
565000,32.37543013,0.074,0.932,0.97,1524,26762,712
520000,30.1376549,1.495,0.914,1.562,1524,26762,712
649500,29.8130966,0.264,0.886,2.127,1524,26762,712
545000,29.22729938,1.077,0.312,2.484,1524,26762,712
1000000,31.70699233,1.072,0.227,1.443,1524,26762,712
710000,28.72112058,1.127,0.988,3.05,1524,26762,712
595000,30.80946672,0.592,0.706,1.578,1524,26762,712
485000,29.62464806,0.419,0.148,0.477,1524,26762,712
662000,30.47332061,0.277,0.668,1.153,1524,26762,712
720000,30.55974175,0.279,0.747,1.217,1524,26762,712
705000,31.89402154,0.833,0.661,0.801,1524,26762,712
937000,30.69172609,0.673,0.343,2.63,1524,26762,712
640000,30.60360407,0.417,0.784,1.364,1524,26762,712
697000,30.75671577,0.586,0.696,1.564,1524,26762,712
692250,29.94370415,0.272,0.864,2.166,1524,26762,712
650000,31.12005113,0.405,0.247,2.41,1524,26762,712
610000,30.36077271,0.299,0.581,1.05,1524,26762,712
600000,29.22705058,0.887,0.59,1.864,1524,26762,712
715000,29.58727867,0.308,0.408,1.014,1524,26762,712
660000,31.24984241,1.236,0.378,1.246,1524,26762,712
827000,32.32371621,0.132,0.876,0.899,1524,26762,712
549000,28.80674663,0.899,0.414,1.587,1524,26762,712
750000,32.32191178,0.535,0.413,0.643,1524,26762,712
595000,31.08793145,0.675,0.273,1.065,1524,26762,712
760000,31.76396463,0.267,0.842,2.347,1524,26762,712
660000,29.16966707,1,0.236,2.446,1524,26762,712
562000,32.14255462,0.315,0.816,0.755,1524,26762,712
576000,31.88649155,1.389,0.683,1.718,1524,26762,712
916000,29.91260824,0.455,0.721,1.947,1524,26762,712
650000,32.48733306,0.241,0.739,0.91,1524,26762,712
760000,31.30920698,1.474,0.489,1.212,1524,26762,712
756000,30.02918168,0.543,0.692,1.886,1524,26762,712
735000,31.09455122,1.175,0.772,1.302,1524,26762,712
940000,28.04652554,1.593,0.482,2.489,1524,26762,712
632000,29.61013852,0.6,0.605,1.849,1524,26762,712
630000,31.24105443,0.264,0.424,2.355,1524,26762,712
580000,29.25338183,1.085,0.319,2.473,1524,26762,712
700000,29.77026128,1.373,0.59,1.97,1524,26762,712
660000,31.73668738,0.907,0.838,0.89,1524,26762,712
585000,29.43455044,1.094,0.375,2.281,1524,26762,712
780000,31.50430287,0.852,0.691,1.877,1524,26762,712
625000,32.05549388,0.542,0.516,0.46,1524,26762,712
585000,29.98089953,1.397,0.867,1.714,1524,26762,712
627000,31.34134669,1.248,0.731,1.257,1524,26762,712
670000,31.1541634,0.516,0.554,1.996,1524,26762,712
560000,28.26954259,1.469,0.304,1.996,1524,26762,712
565000,30.95866432,1.434,0.666,1.058,1524,26762,712
755000,28.43052821,1.347,0.508,2.775,1524,26762,712
995000,31.9689261,0.727,0.346,1.25,1524,26762,712
870000,29.85966456,0.307,1.168,2.762,1524,26762,712
520000,31.35099737,0.561,0.795,0.587,1524,26762,712
670000,28.91544721,1.013,0.483,2.153,1524,26762,712
700000,31.86370617,0.918,0.902,1.789,1524,26762,712
802500,31.01477477,0.491,0.223,2.237,1524,26762,712
825101,28.21975122,1.197,0.519,1.713,1524,26762,712
715000,31.02107421,1.01,1.123,1.049,1524,26762,712
650000,31.96047173,1.035,0.82,1.003,1524,26762,712
370000,29.26250088,0.805,0.545,0.797,1524,26762,712
720000,30.91049425,0.931,0.673,1.53,1524,26762,712
680500,29.3336833,1.064,0.313,2.385,1524,26762,712
420000,30.41344886,0.823,0.865,0.318,1524,26762,712
795000,30.93766164,1.144,1.037,1.183,1524,26762,712
620000,31.74542917,0.945,0.141,1.303,1524,26762,712
683000,30.72936703,0.776,0.747,1.652,1524,26762,712
641000,29.54068846,1.117,0.447,0.721,1524,26762,712
580000,31.53716517,0.979,0.298,1.545,1524,26762,712
865300,31.81080784,1.098,0.969,1.077,1524,26762,712
640000,30.80598209,0.202,0.487,1.081,1524,26762,712
646500,31.50621798,0.959,1.02,0.961,1524,26762,712
580000,29.55078561,0.652,0.596,1.83,1524,26762,712
655000,29.91488527,1.41,0.62,1.831,1524,26762,712
715000,29.82061498,0.547,0.603,1.845,1524,26762,712
800000,28.47340121,1.306,0.631,2.898,1524,26762,712
662300,31.82321545,0.388,0.869,2.413,1524,26762,712
601000,30.70925342,0.446,0.832,1.423,1524,26762,712
706500,31.99881879,1.051,0.465,1.662,1524,26762,712
725000,29.36444016,0.531,0.488,1.267,1524,26762,712
540000,32.06575287,0.505,0.11,0.419,1524,26762,712
635000,30.04028434,0.662,0.224,1.184,1524,26762,712
715000,30.57812433,0.583,0.485,2.685,1524,26762,712
650000,29.85165833,1.362,0.544,1.909,1524,26762,712
710000,30.67284285,1.044,0.951,1.402,1524,26762,712
590000,28.75994655,1.147,0.374,2.239,1524,26762,712
630000,29.29822108,0.571,0.513,1.318,1524,26762,712
738000,29.93623651,0.404,0.788,2.01,1524,26762,712
735000,29.78648726,0.643,0.506,1.752,1524,26762,712
684000,28.97918659,1.076,1.386,3.26,1524,26762,712
710000,31.76230916,0.925,0.151,1.294,1524,26762,712
585000,32.06932278,0.482,0.111,0.39,1524,26762,712
740000,31.6736709,0.348,0.522,0.332,1524,26762,712
675000,29.55747025,0.357,0.391,1.068,1524,26762,712
900000,30.66094931,0.662,0.218,2.332,1524,26762,712
650000,32.39459166,0.598,0.382,0.696,1524,26762,712
790000,31.45825205,0.271,0.728,2.267,1524,26762,712
581000,32.06354397,1.468,0.564,1.553,1524,26762,712
685000,30.12855816,0.243,0.688,2.211,1524,26762,712
585000,31.84035087,0.609,0.597,0.692,1524,26762,712
590000,31.86660888,1.396,0.652,1.754,1524,26762,712
680000,29.24635643,0.969,0.547,1.694,1524,26762,712
678000,31.58163259,0.992,0.343,1.632,1524,26762,712
785000,29.05262276,0.725,0.882,2.591,1524,26762,712
870000,30.68805125,0.689,0.708,0.614,1524,26762,712
670000,30.90563357,0.996,0.769,1.443,1524,26762,712
615000,29.72157884,0.942,0.315,1.262,1524,26762,712
750000,31.35999725,1.038,0.941,1.05,1524,26762,712
760000,31.56850704,0.669,0.774,0.668,1524,26762,712
600000,28.84177389,0.902,0.354,1.607,1524,26762,712
820000,30.67987268,1.612,0.622,0.812,1524,26762,712
750000,28.54047032,1.273,0.855,3.051,1524,26762,712
856000,28.20053981,1.584,0.436,2.587,1524,26762,712
561500,32.09707441,0.751,0.487,1.409,1524,26762,712
836000,31.58690337,1.22,0.303,1.5,1524,26762,712
650000,31.5340436,0.296,0.809,2.293,1524,26762,712
765000,29.69292956,0.83,0.344,1.589,1524,26762,712
695000,29.12850047,0.65,0.554,1.38,1524,26762,712
615000,29.1811902,0.687,0.786,2.202,1524,26762,712
715000,29.06332798,1.221,1.66,3.492,1524,26762,712
615000,29.7420325,0.954,0.38,1.4,1524,26762,712
660000,31.63780225,0.199,0.534,0.193,1524,26762,712
620000,31.83593081,1.312,0.627,1.75,1524,26762,712
660000,30.90171903,1.004,0.785,1.431,1524,26762,712
850000,30.79969359,0.43,0.464,0.848,1524,26762,712
607000,31.84306263,0.414,0.887,2.412,1524,26762,712
670000,29.7632431,1.072,0.215,0.942,1524,26762,712
940000,31.36786138,0.361,0.409,2.712,1524,26762,712
665000,29.13041605,0.911,0.15,2.385,1524,26762,712
705000,31.50075626,0.126,0.696,2.403,1524,26762,712
685000,29.46665439,0.322,1.115,2.358,1524,26762,712
730000,28.71061042,1.153,0.345,2.341,1524,26762,712
645000,29.19730187,1.029,0.264,2.456,1524,26762,712
850000,28.35818694,1.425,0.413,2.661,1524,26762,712
550500,30.53318158,0.421,0.713,1.335,1524,26762,712
870000,31.08267894,1.192,0.814,1.271,1524,26762,712
780000,29.14508482,0.74,1.197,2.893,1524,26762,712
920000,29.55868372,1.069,0.454,2.135,1524,26762,712
990000,31.69724598,1.312,0.661,1.568,1524,26762,712
681000,31.71166558,1.106,0.503,1.801,1524,26762,712
625000,31.40896548,0.82,0.696,1.83,1524,26762,712
